JobNum,PartNum, Price 
ASM464090,"0020-64282, Rev 03",50.61
ASM464092,"0020-64282, Rev 03",50.61
ASM467332,"0020-64282, Rev 03",50.61
P450449,"K17253841, Rev 02",15.63
ASM465334,"0022-21910, Rev 02",327.80
MT-ASM465215,"0041-35428, Rev 04",326.06
SCI466563,"0030-00526, Rev 004",32.54
SCI465602,"0030-00526, Rev 004",32.54
SCI466885,"0030-00526, Rev 004",32.54
SCI454692,"0030-00526, Rev 004",32.54
SCI457357,"0030-00526, Rev 004",26.79
ASM465340,"0022-24186, Rev 03",324.15
SCI467228,"0041-83923, Rev 04",257.16
SCI468229,"0041-83923, Rev 04",321.44
SCI468306,"0022-25689, Rev 04",42.85
SCI468307,"0022-25689, Rev 04",42.85
SCI466803,"0022-07428, Rev 03",320.69
465185,"0040-77862, Rev 07",181.33
465719,"16-417135-00,Rev A",253.27
467246,"16-417135-00,Rev A",422.11
ASM463223,"0041-24984, Rev 03",63.30
ASM467685,"0041-24984, Rev 03",126.60
ASM467412,"0041-24984, Rev 03",126.60
MT-468416,"0015-07324, Rev 04",63.13
MT-ASM462968,"0022-27902, Rev 04",619.78
MT-ASM465845,"0022-27899, Rev 03",2065.93
MT-ASM467497,"0022-27902, Rev 04",123.96
MT-ASM463792,"0022-27899, Rev 03",61.98
MT-ASM463656,"0022-27902, Rev 04",309.89
MT-ASM462883,"0022-27902, Rev 04",1239.56
MT-ASM467016,"0022-27902, Rev 04",309.89
MT-ASM467954,"0022-27902, Rev 03",619.78
466573,"713-216450-002,Rev B",1539.20
466524,"2035-0806, Rev 3",307.69
468500,"2035-0806, Rev 3",205.13
463809,"0042-31282, Rev 02",212.00
SNF453587,"0040-79828, Rev 05",3072.75
462863,"0022-18959, Rev 02",204.06
SCI467868,"0022-07362, Rev 03",12.24
SCI467195,"0041-96586, Rev 03",12.07
ASM465422,"0022-61120, Rev 03",301.66
ASM468438,"0022-61120, Rev 03",301.66
464845,"A0457419, Rev 01",1455.00
SCI465544,"0041-37654, Rev 01",200.31
SCI467176,"0041-37654, Rev 01",200.31
467269,"0022-10219, Rev 02",598.65
SCI468456,"0041-54493, Rev 04",299.27
467458,"2210-2935, Rev 8",99.42
ASM467475,"0022-11014, Rev 03",73.86
ASM463787,"0022-11014, Rev 03",295.44
ASM463661,"0022-11014, Rev 03",295.44
ASM462904,"0022-11014, Rev 03",147.72
ASM467019,"0022-11014, Rev 03",147.72
ASM467907,"0022-11014, Rev 03",295.44
466517,"515-285253-002,Rev A",1177.47
457165,"0041-53041, Rev 05",1164.79
466888,"0022-18898, Rev 03",149.21
SCI468491,"0022-18898, Rev 03",145.48
SCI465556,"0041-87866, Rev 03",241.42
465794,"A0453590, Rev 01",3030.00
SCI461744,"0041-77954, Rev 03",522.73
SCI461745,"0041-77954, Rev 03",575.00
SCI467525,"0022-09600, Rev 03",143.73
SCI467526,"0022-09600, Rev 03",143.73
SCI465532,"0022-43204, Rev 02",478.85
SCI468203,"0022-43204, Rev 02",478.85
ASM467602,"0022-03754, Rev 04",114.76
ASM462471,"0022-03754, Rev 04",286.89
ASM463672,"0022-03754, Rev 04",143.45
ASM463618,"0022-03754, Rev 04",382.52
ASM464633,"0022-03754, Rev 04",286.89
ASM467601,"0022-03754, Rev 04",114.76
ASM467603,"0022-03754, Rev 04",57.38
ASM467033,"0022-03754, Rev 04",191.26
467256,"15-388800-00,Rev A",1431.37
468260,"713-282864-037,Rev A",81.39
468278,"713-282864-037,Rev A",33.51
SCI467196,"0042-04287, Rev 03",28.45
464547,"0022-38172, Rev 04",1134.09
SCI465547,"0041-37658, Rev 01",188.97
SCI467179,"0041-37658, Rev 01",188.97
SCI467172,"0041-37292, Rev 01",188.16
SCI465272,"0041-77573, Rev 04",186.88
ASM466429,"0010-64700, Rev 04",1118.67
ASM467589,"0010-64700, Rev 04",186.44
ASM467590,"0010-64700, Rev 04",186.44
ASM463643,"0010-64700, Rev 04",372.89
ASM464625,"0010-64700, Rev 04",559.33
ASM467028,"0010-64700, Rev 04",559.33
466974,"713-147492-106,Rev A",368.88
SCI465735,"0041-76110, Rev 05",55.05
CP467934,"0041-76110, Rev 05",143.54
SCI465736,"0041-76110, Rev 05",74.64
SCI466203,"0041-76110, Rev 05",55.05
SCI466204,"0041-76110, Rev 05",55.05
SCI466205,"0041-76110, Rev 05",55.05
SCI462824,"0041-76110, Rev 05",74.64
SCI466887,"0041-77777, Rev 03",182.32
464555,"0041-77777, Rev 03",1093.92
SCI466886,"0041-77777, Rev 03",182.32
465402,"715-072957-004,Rev B",109.32
464550,"0022-48511, Rev 03",1072.68
464526,"0021-92354, Rev 03",1062.96
ASM454860,"0021-24476, Rev 04",105.48
ASM465817,"0021-24476, Rev 04",26.37
ASM465704,"0021-24476, Rev 04",17.58
ASM465818,"0021-24476, Rev 04",17.58
ASM465959,"0021-24476, Rev 04",26.37
468540,"0041-41515, Rev 02",921.00
462774,"0041-41515, Rev 02",1155.00
SCI466470,"0022-36739, Rev 02",350.30
SCI468200,"0022-36739, Rev 02",350.30
SCI467169,"0041-35311, Rev 03",262.08
SCI467161,"0022-35687, Rev 03",174.20
468056,"0022-76513, Rev 01",1170.00
468271,"0022-76513, Rev 01",1755.00
458237,"713-223270-002,Rev C",441.62
466795,"713-223270-002,Rev C",245.16
465361,"0022-44446, Rev 02",1368.00
GS467850,"0041-54922, Rev 05",288.80
SCI467168,"0041-13559, Rev 08",519.84
SCI465069,"0041-77770, Rev 02",173.22
464553,"0041-77770, Rev 02",1039.32
SCI467187,"0041-77770, Rev 02",173.22
SCI468215,"0041-77770, Rev 02",173.22
465401,"713-069949-012,Rev B",86.35
462776,"515-343807-001,Rev A",1280.59
ASM465216,"0021-83182, Rev 03",281.62
462895,"0022-06263, Rev 05",1281.00
SCI461660,"0022-30407, Rev 03",50.60
464525,"0021-54054, Rev 06",1004.49
SCI466867,"0021-54054, Rev 06",83.71
467287,"0022-31986, Rev 03",1272.00
SCI466410,"0041-40794, Rev 03",207.18
SCI465504,"0022-15481, Rev 03",248.37
ASM467654,"0022-04044, Rev 02",165.52
ASM463235,"0022-04044, Rev 02",49.66
ASM467409,"0022-04044, Rev 02",99.31
ASM467655,"0022-04044, Rev 02",99.31
SCI465552,"0041-82721, Rev 03",248.15
466973,"0041-97998, Rev 05",852.11
467147,"0041-97998, Rev 05",542.25
SCI465278,"0041-54758, Rev 04",412.58
462727,"0051-97261, Rev 03",364.00
464476,"0051-97261, Rev 03",1470.00
467938,"0051-97261, Rev 03",618.78
MT-ASM462595,"0022-27881, Rev 03",163.78
MT-ASM463793,"0022-27881, Rev 03",49.13
MT-ASM462902,"0022-27881, Rev 03",1637.83
SCI466222,"0041-50369, Rev 04",660.00
SCI468211,"0041-50369, Rev 04",489.75
SCI468305,"0041-50369, Rev 04",660.00
ASM463236,"0022-03869, Rev 03",48.30
467408,"0022-03869, Rev 03",241.52
ASM463674,"0022-03869, Rev 03",161.01
ASM467607,"0022-03869, Rev 03",24.15
464888,"A0457425, Rev 01",697.50
467520,"0041-36448, Rev 06",806.25
466493,"0015-12184, Rev 02",3630.00
455763,"0021-98096, Rev 01",237.92
468270,"129T1298-01, Rev 30",1926.53
468175,"718-083739-001,Rev B",118.89
ASM463408,"0051-30146, Rev 04",117.90
ASM467738,"0051-30146, Rev 04",67.37
464554,"0041-77774, Rev 02",943.10
SCI465551,"0041-77774, Rev 02",157.18
SCI467188,"0041-77774, Rev 02",157.18
SCI467165,"0022-48841, Rev 03",7.85
467137,"0021-61708, Rev 02",235.14
ASM466276,"0021-61708, Rev 02",73.48
ASM464116,"0021-61708, Rev 02",73.48
ASM466981,"0021-61708, Rev 02",58.79
ASM464124,"0021-61708, Rev 02",73.48
468482,"0021-61708, Rev 02",1191.00
ASM464117,"0021-61708, Rev 02",73.48
ASM468360,"0021-61708, Rev 02",73.48
ASM464123,"0021-61708, Rev 02",73.48
ASM464121,"0021-61708, Rev 02",73.48
ASM464122,"0021-61708, Rev 02",73.48
ASM465118,"0021-61708, Rev 02",73.48
ASM465940,"0021-61708, Rev 02",94.06
465136,"244T0312-505, Rev -",117.43
467562,"244T0312-505, Rev -",469.72
MT-468183,Item 1 for 718-083739-001,117.14
466635,"713-292529-003,Rev A",158.96
SCI465550,"0041-63214, Rev 05",155.16
SCI467186,"0041-63214, Rev 05",155.16
464743,"0022-49010, Rev 03",825.00
466515,"15-118988-00,Rev D",454.79
SCI468234,"0022-23747, Rev 03",192.96
P465033,"0022-23747, Rev 03",154.37
ASM463546,"0021-25759, Rev 04",231.21
ASM465693,"0021-25759, Rev 04",92.48
ASM464741,"0021-25759, Rev 04",92.48
E466356,"713-254628-132,Rev A",923.31
465948,"713-254628-132,Rev A",461.66
468406,"713-183503-102-A03,Rev A",102.53
468409,"713-183503-102-A03,Rev A",307.60
ASM463445,"0041-57228, Rev 03",91.88
ASM462535,"0041-57228, Rev 03",91.88
ASM467692,"0041-57228, Rev 03",9.19
SCI466564,"0030-00527, Rev 003",22.79
SCI465432,"0030-00527, Rev 003",22.79
SCI465603,"0030-00527, Rev 003",22.79
SCI457057,"0030-00527, Rev 003",23.38
465362,"0040-34449, Rev 02",275.00
467932,"0040-34449, Rev 02",2062.50
ASM465419,"0022-81398, Rev 01",227.20
ASM465671,"0022-81398, Rev 01",227.20
ASM465676,"0055-00717, Rev 02",226.93
ASM464609,"0055-00717, Rev 02",197.33
ASM465675,"0055-00717, Rev 02",197.33
ASM468100,"0055-00717, Rev 02",151.29
466516,"713-321989-001,Rev C",1152.00
ASM459120,"0090-05331, Rev 04",90.29
ASM459281,"0090-05331, Rev 04",90.29
ASM462463,"0090-05331, Rev 04",112.87
ASM466011,"0090-05331, Rev 04",45.15
ASM463277,"0090-05331, Rev 04",90.29
ASM466010,"0090-05331, Rev 04",45.15
ASM463528,"0090-05331, Rev 04",225.74
ASM463735,"0090-05331, Rev 04",45.15
ASM466012,"0090-05331, Rev 04",45.15
ASM465683,"0090-05331, Rev 04",45.15
ASM466013,"0090-05331, Rev 04",45.15
ASM466923,"0090-05331, Rev 04",45.15
ASM463736,"0090-05331, Rev 04",45.15
ASM466016,"0090-05331, Rev 04",45.15
ASM463737,"0090-05331, Rev 04",45.15
ASM466017,"0090-05331, Rev 04",45.15
ASM466924,"0090-05331, Rev 04",45.15
MT-ASM462600,"0041-75079, Rev 05",44.88
MT-ASM462906,"0041-75079, Rev 05",44.88
468400,"713-341021-002,Rev B",345.20
ASM467643,"0022-02679, Rev 05",89.61
ASM462476,"0022-02679, Rev 05",224.02
ASM467642,"0022-02679, Rev 05",74.67
ASM463623,"0022-02679, Rev 05",112.01
ASM464963,"0022-02679, Rev 05",224.02
ASM467043,"0022-02679, Rev 05",224.02
465795,"A0454409, Rev 02",315.00
468265,"0021-87198, Rev 01",715.50
465621,"713-325437-043, Rev C",88.99
MT-ASM462882,"0041-75084, Rev 05",44.42
MT-ASM465873,"0041-75084, Rev 05",44.42
CP462014,"0022-25690, Rev 05",22.15
CP462019,"0022-25690, Rev 05",22.15
CP462020,"0022-25690, Rev 05",22.15
CP462017,"0022-25690, Rev 05",22.15
CP459536,"0022-25690, Rev 05",22.15
CP465714,"0022-25690, Rev 05",26.22
CP462018,"0022-25690, Rev 05",22.15
CP467968,"0022-25690, Rev 05",34.08
CP462022,"0022-25690, Rev 05",22.15
CP462016,"0022-25690, Rev 05",22.15
CP462023,"0022-25690, Rev 05",22.15
CP462024,"0022-25690, Rev 05",22.15
CP462025,"0022-25690, Rev 05",22.15
CP462026,"0022-25690, Rev 05",22.15
CP462027,"0022-25690, Rev 05",22.15
CP462028,"0022-25690, Rev 05",22.15
CP462029,"0022-25690, Rev 05",22.15
CP462030,"0022-25690, Rev 05",22.15
ASM465669,"0022-55328, Rev 03",146.80
SCI464457,"0042-22801, Rev 02",366.92
SCI467201,"0042-22801, Rev 02",366.92
SCI466878,"0042-22801, Rev 02",366.92
ASM465333,"0022-21909, Rev 02",219.76
468067,"15-378273-00,Rev A",43.91
MT-468133,"0042-34601, Rev 01",514.29
MT-ASM462884,"0022-27883, Rev 03",43.80
MT-ASM467955,"0022-27883, Rev 02",438.01
SCI449393,"0041-99016, Rev 03",437.03
SCI467853,"0022-14621, Rev 03",144.79
ASM462248,"0022-05351, Rev 02",71.81
ASM465201,"0022-05351, Rev 02",53.86
ASM465994,"0022-05351, Rev 02",35.91
ASM465995,"0022-05351, Rev 02",21.54
ASM465996,"0022-05351, Rev 02",21.54
ASM465663,"0022-05351, Rev 02",43.09
ASM464691,"0022-05351, Rev 02",215.43
ASM464731,"0022-05351, Rev 02",86.17
ASM466917,"0022-05351, Rev 02",21.54
ASM465997,"0022-05351, Rev 02",21.54
ASM465998,"0022-05351, Rev 02",21.54
ASM468095,"0022-05351, Rev 02",86.17
CS427009,"0022-05351, Rev 02",538.58
ASM465827,"0021-81325, Rev 03",43.07
ASM465828,"0021-81325, Rev 03",28.72
ASM464736,"0021-81325, Rev 03",43.07
ASM467363,"0021-81325, Rev 03",21.54
ASM466334,"0021-81325, Rev 03",21.54
468264,"71-438282-00,Rev 1",358.33
466777,"71-438282-00,Rev 1",358.33
467770,"0022-21734, Rev 06",43.58
467767,"0021-11837, Rev 1P",200.00
SCI465052,"0015-07575, Rev 02",212.41
ASM461834,"0022-21918, Rev 02",140.87
ASM468428,"0022-21918, Rev 02",211.31
468123,"0022-70977, Rev 02",2840.00
SCI465557,"0041-92000, Rev 03",349.83
ASM467473,"0022-04052, Rev 03",83.82
ASM462598,"0022-04052, Rev 03",419.09
ASM462599,"0022-04052, Rev 03",838.19
ASM467580,"0022-04052, Rev 03",83.82
ASM463789,"0022-04052, Rev 03",83.82
ASM467020,"0022-04052, Rev 03",83.82
ASM462491,"0022-08994, Rev 03",836.70
ASM465834,"0022-08994, Rev 03",69.72
ASM463639,"0022-08994, Rev 03",209.17
ASM467678,"0022-08994, Rev 03",139.45
ASM463379,"0022-10012, Rev 03",138.28
ASM467796,"0022-10012, Rev 03",138.28
ASM467797,"0022-10012, Rev 03",138.28
ASM467094,"0022-10012, Rev 03",414.85
P465935,"0022-83582, Rev 02",687.33
467742,"0022-83582, Rev 02",128.87
468476,"0022-83582, Rev 02",412.40
SCI465474,"0022-24264, Rev 02",8.23
468011,"515-314967-001,Rev C",1025.43
E463201,"713-008249-003,Rev A",4080.30
467632,"713-008249-003,Rev A",81.61
464764,"713-008249-003,Rev A",81.61
ASM466639,"0041-12913, Rev 03",40.56
ASM466640,"0041-12913, Rev 03",40.56
ASM466641,"0041-12913, Rev 03",40.56
ASM466642,"0041-12913, Rev 03",27.04
CP465355,"0022-34247, Rev 04",101.24
ASM467674,"0022-05934, Rev 04",101.12
ASM467675,"0022-05934, Rev 04",50.56
ASM462489,"0022-05934, Rev 04",404.49
ASM463637,"0022-05934, Rev 04",101.12
ASM466368,"0022-05934, Rev 04",202.25
ASM467050,"0022-05934, Rev 04",202.25
ASM463455,"0090-05372, Rev 02",403.92
ASM464377,"0090-05372, Rev 02",201.96
ASM466662,"0090-05373, Rev 02",80.78
ASM466127,"0090-05371, Rev 02",80.78
ASM466659,"0090-05372, Rev 02",80.78
ASM466665,"0090-05374, Rev 02",40.39
ASM466663,"0090-05373, Rev 02",40.39
ASM466660,"0090-05372, Rev 02",40.39
ASM466128,"0090-05371, Rev 02",67.32
ASM466129,"0090-05371, Rev 02",67.32
ASM466666,"0090-05374, Rev 02",40.39
ASM466130,"0090-05371, Rev 02",67.32
ASM466664,"0090-05373, Rev 02",40.39
ASM466661,"0090-05372, Rev 02",40.39
458126,"0090-05371, Rev 02",336.60
ASM467649,"0022-03360, Rev 03",40.39
ASM463626,"0022-03360, Rev 03",134.63
ASM462850,"0022-03360, Rev 03",80.78
ASM467650,"0022-03360, Rev 03",80.78
ASM464944,"0042-11896, Rev 03",403.20
SCI465541,"0041-37259, Rev 02",134.18
466569,"713-311715-002,Rev B",579.00
468174,"713-083736-001,Rev B",397.94
SCI465280,"0051-04872, Rev 03",98.87
SCI467216,"0051-04872, Rev 03",79.09
463606,"713-A11860-010,Rev A",35.94
464917,"713-A11860-010,Rev A",79.07
464272,"713-045733-001,Rev B",164.69
467144,"713-045733-001,Rev B",49.41
ASM463687,"0022-05723, Rev 02",39.12
ASM467614,"0022-05723, Rev 02",39.12
ASM467960,"0022-05723, Rev 02",78.25
SCI463900,"0030-01064, Rev 03",1.96
SCI465050,"0022-25620, Rev 02",195.28
SCI467152,"0022-25620, Rev 02",195.28
466780,"713-297884-001,Rev A",121.50
465745,"0022-80469, Rev 01",4185.00
464597,"17-458691-00,Rev 1",128.99
466048,"17-458691-00,Rev 1",193.48
ASM454864,"0021-45515, Rev 04",95.59
ASM463493,"0021-45515, Rev 04",19.12
ASM463770,"0021-45515, Rev 04",19.12
ASM464357,"0021-45515, Rev 04",19.12
ASM464363,"0021-45515, Rev 04",19.12
ASM465820,"0021-45515, Rev 04",19.12
ASM467651,"0022-04010, Rev 05",76.39
ASM467652,"0022-04010, Rev 05",76.39
ASM462481,"0022-04010, Rev 05",190.97
ASM463628,"0022-04010, Rev 05",127.31
ASM464671,"0022-04010, Rev 05",190.97
ASM467045,"0022-04010, Rev 05",76.39
468069,"713-289515-001,Rev A",76.36
MT-ASM462889,"0022-25122, Rev 02",379.20
MT-ASM464627,"0022-25122, Rev 02",189.60
MT-ASM467587,"0022-25122, Rev 02",37.92
MT-ASM463644,"0022-25122, Rev 02",252.80
MT-ASM463669,"0022-25122, Rev 02",189.60
MT-ASM467023,"0022-25122, Rev 02",75.84
468464,"0020-28244, Rev 001",630.00
464559,"0042-18756, Rev 01",755.22
MT-ASM465852,"0041-75084, Rev 06",375.82
MT-ASM462967,"0041-75084, Rev 06",751.64
MT-ASM465854,"0041-75084, Rev 06",125.27
465411,"0030-00374, Rev 03",15.49
463613,"0030-00374, Rev 03",11.43
ASM465344,"0022-24322, Rev 02",74.64
E466357,"713-254628-124,Rev A",746.08
465909,"713-254628-124,Rev A",149.22
464529,"0022-23747, Rev 02",745.51
P465934,"0022-83544, Rev 02",308.67
468453,"0022-83544, Rev 02",41.16
467239,"0022-83544, Rev 02",54.47
468180,"713-083732-001,Rev C",369.77
SCI467282,"0022-09048, Rev 02",18.34
E463202,"713-087978-001,Rev A",3645.46
464218,"713-087978-001,Rev A",36.45
468485,"713-087978-001,Rev A",36.45
SCI465545,"0041-37655, Rev 01",121.00
SCI467177,"0041-37655, Rev 01",121.00
MT-ASM467583,"0022-38487, Rev 02",72.58
MT-ASM467584,"0022-38487, Rev 02",72.58
MT-ASM463782,"0022-38487, Rev 02",181.45
MT-ASM463668,"0022-38487, Rev 02",302.42
MT-ASM462911,"0022-38487, Rev 02",362.90
MT-ASM464628,"0022-38487, Rev 02",181.45
MT-ASM464960,"0022-38487, Rev 02",72.58
463192,"A0393561, Rev 02",90.72
464769,"A0393561, Rev 02",75.60
462855,"A0393561, Rev 02",90.72
468010,"713-A34313-002,Rev A",602.51
467237,"713-344548-001,Rev A",361.50
ASM460603,"0022-60686, Rev 02",361.36
ASM463382,"0022-05932, Rev 02",59.76
ASM467792,"0022-05932, Rev 02",35.86
ASM462592,"0022-05932, Rev 02",71.72
ASM467793,"0022-05932, Rev 02",35.86
ASM467794,"0022-05932, Rev 02",35.86
467075,"713-101318-022,Rev B",235.65
ASM467635,"0015-06483, Rev 02",71.00
ASM467636,"0015-06483, Rev 02",71.00
460929,"0015-06483, Rev 02",355.00
ASM463619,"0015-06483, Rev 02",118.33
ASM462876,"0015-06483, Rev 02",355.00
ASM464668,"0015-06483, Rev 02",177.50
ASM467041,"0015-06483, Rev 02",177.50
ASM467637,"0015-06483, Rev 02",118.33
ASM463447,"0041-55668, Rev 07",141.28
ASM467895,"0041-55668, Rev 07",47.09
ASM467079,"0041-55668, Rev 07",141.28
SCI465568,"0051-24566, Rev 03",352.99
SCI463898,"0022-46711, Rev 04",11.76
465881,"15-381079-00,Rev B",15.19
SCI467178,"0041-37657, Rev 01",116.46
ASM465423,"0022-61119, Rev 04",173.72
466568,839-346712-003-A02,132.46
ASM438518,"0020-53118, Rev 03",42.96
ASM463034,"0020-53118, Rev 03",34.37
ASM468048,"0020-53118, Rev 03",171.86
ASM466242,"0020-53118, Rev 03",34.37
ASM466243,"0020-53118, Rev 03",17.19
ASM465822,"0020-53118, Rev 03",34.37
ASM466994,"0020-53118, Rev 03",17.19
468536,"0042-37192, Rev 01 Item #1",285.33
ASM462914,"0042-17465, Rev 02",68.13
SCI466858,"0021-04541, Rev 03",113.00
SCI467150,"0022-22689, Rev 03",16.93
SCI462623,"0051-11291, Rev 02",76.91
SCI465564,"0051-11291, Rev 02",67.68
SCI467221,"0051-11291, Rev 02",67.68
463574,"0021-88264, Rev 02",1728.60
ASM462257,"0021-98718, Rev 02",22.31
ASM466336,"0021-98718, Rev 02",16.74
ASM463283,"0021-98718, Rev 02",33.47
ASM464737,"0021-98718, Rev 02",33.47
ASM466337,"0021-98718, Rev 02",11.16
ASM465686,"0021-98718, Rev 02",16.74
ASM467367,"0021-98718, Rev 02",11.16
ASM466338,"0021-98718, Rev 02",11.16
468119,"0015-07143, Rev 03",174.00
ASM468513,"0021-46022, Rev 02",54.82
MT-E468086,"0041-96586, Rev 02",3282.90
SCI468222,"0041-96586, Rev 02",6.57
466505,"0022-61447, Rev 03",615.00
467245,"0022-61447, Rev 03",246.00
468530,"0022-61447, Rev 03",362.00
468503,"0022-61447, Rev 03",217.85
ASM463387,"0051-80887, Rev 03",162.14
ASM467790,"0051-80887, Rev 03",54.05
ASM462590,"0051-80887, Rev 03",162.14
SCI468309,"0015-07325, Rev 04",64.38
465251,"713-294339-005,Rev A",320.70
SCI468197,"0022-32660, Rev 03",80.00
466793,"714-161479-001, Rev B",318.74
464982,"0022-54075, Rev 01",263.57
ASM465943,"0041-30540, Rev 03",31.61
ASM463558,"0041-30540, Rev 03",158.06
CP467425,"0041-30540, Rev 03",316.11
ASM463308,"0041-30540, Rev 03",63.22
ASM465121,"0041-30540, Rev 03",24.32
ASM466948,"0041-30540, Rev 03",24.32
ASM464111,"0041-30540, Rev 03",24.32
ASM464104,"0041-30540, Rev 03",24.32
ASM464105,"0041-30540, Rev 03",24.32
ASM466984,"0041-30540, Rev 03",15.81
ASM468363,"0041-30540, Rev 03",63.22
ASM464107,"0041-30540, Rev 03",24.32
ASM464108,"0041-30540, Rev 03",24.32
ASM464109,"0041-30540, Rev 03",24.32
ASM464110,"0041-30540, Rev 03",24.32
ASM463390,"0022-22846, Rev 03",104.12
467069,"0022-22846, Rev 03",156.17
ASM466382,"0022-22846, Rev 03",62.47
ASM467788,"0022-22846, Rev 03",15.62
ASM463676,"0022-22846, Rev 03",104.12
SCI467527,"0022-13299, Rev 02",155.82
CP463838,"0022-43387, Rev 04",130.50
CP465327,"0022-43387, Rev 04",261.00
SCI467180,"0041-37659, Rev 01",61.08
468024,"713-020998-010,Rev A",304.83
ASM462605,"0015-09151, Rev 02",101.25
ASM467485,"0015-09151, Rev 02",60.75
ASM463677,"0015-09151, Rev 02",75.94
ASM462912,"0015-09151, Rev 02",60.75
ASM467486,"0015-09151, Rev 02",30.38
ASM463796,"0015-09151, Rev 02",30.38
ASM464620,"0015-09151, Rev 02",30.38
463602,"Item 2 for 713-320957-002,Rev B",151.45
465632,"Item 2 for 713-320517-002,Rev A",15.14
464708,"Item 2 for 713-320517-001,Rev A",50.48
466601,"Item 2 for 713-320957-001,Rev A",151.45
466443,"0021-84041, Rev 04",447.00
SCI465499,"0022-07821, Rev 02",151.22
SCI467171,"0041-37291, Rev 02",100.53
ASM464945,"0022-43421, Rev 02",300.95
466790,"713-136122-001,Rev D",60.01
463091,"713-136122-001,Rev D",60.01
SCI465473,"0021-41821, Rev 02",6.00
464549,"0022-48510, Rev 03",598.65
SCI467170,"0041-37054, Rev 01",99.74
ASM466860,"0021-89822, Rev 06",74.41
ASM463240,"0022-17299, Rev 05",59.51
467410,"0022-17299, Rev 05",59.51
ASM465840,"0022-17299, Rev 05",59.51
ASM467778,"0022-17299, Rev 05",37.19
ASM467774,"0051-31928, Rev 01",73.79
ASM463403,"0051-31928, Rev 01",73.79
ASM467775,"0051-31928, Rev 01",73.79
464994,"A0415698, Rev 04",293.84
SCI467183,"0041-45358, Rev 02",58.44
ASM463400,"0051-32015, Rev 01",97.31
ASM467776,"0051-32015, Rev 01",41.71
ASM467090,"0051-32015, Rev 01",145.97
SCI467173,"0041-37625, Rev 02",97.10
SCI466877,"0022-46712, Rev 04",29.02
SCI468204,"0022-46712, Rev 04",29.02
MT-468375,"0015-12400, Rev 02",870.00
SCI467936,"0022-27863, Rev 03",9.67
SCI467937,"0022-27863, Rev 03",9.67
SCI468199,"0022-35939, Rev 02",28.99
SCI465553,"0041-85630, Rev 03",287.70
SCI461701,"0041-85630, Rev 03",57.54
SCI468527,"0041-85630, Rev 03",28.77
SCI468528,"0041-85630, Rev 03",28.77
466136,"713-A18594-001,Rev B",267.99
468272,"713-A18594-001,Rev B",71.33
ASM465784,"0055-01800, Rev 02",58.94
ASM466124,"0055-01800, Rev 02",47.15
ASM466125,"0055-01800, Rev 02",47.15
467127,"0022-49880, Rev 02",4140.00
SCI467181,"0041-37660, Rev 01",93.30
SCI467226,"0051-84747, Rev 03",139.28
SCI468226,"0051-84747, Rev 03",139.28
467863,"0041-58231, Rev 02",139.06
465041,"0022-76999, Rev 01",590.00
465659,"0022-07469, Rev 03",232.00
SCI465060,"0022-38102, Rev 03",136.87
SCI466876,"0022-38102, Rev 03",136.87
SCI467163,"0022-38102, Rev 03",54.75
SCI468201,"0022-38102, Rev 03",136.87
ASM466648,"0090-05340, Rev 03",54.05
ASM466649,"0090-05340, Rev 03",54.05
ASM466650,"0090-05340, Rev 03",54.05
ASM466652,"0090-05340, Rev 03",54.05
ASM466651,"0090-05340, Rev 03",54.05
467622,"0040-85137, Rev 04",1552.50
SCI467167,"0041-13554, Rev 04",13.37
ASM466099,"0055-01801, Rev 02",55.30
ASM466100,"0055-01801, Rev 02",55.30
ASM466102,"0055-01801, Rev 02",55.30
ASM466126,"0055-01801, Rev 02",55.30
467843,"713-059990-001,Rev A",221.01
468484,"713-059990-001,Rev A",44.20
465311,839-329109-003-A03,88.23
ASM465299,"0140-18429, Rev 05",26.19
ASM465684,"0140-18429, Rev 05",26.19
SCI463892,"0022-34460, Rev 07",261.91
ASM460552,"0042-25591, Rev 01",130.69
RMA11998,"0021-26748, Rev 04",1293.05
466771,"0021-26748, Rev 04",1134.00
MT-ASM465420,"0022-81433, Rev 01",258.10
MT-ASM465672,"0022-81433, Rev 01",129.05
SCI467217,"0051-04874, Rev 03",51.53
468412,"713-A03916-001,Rev E",159.60
467916,"713-A03916-001,Rev E",399.00
465599,"713-A39980-001,Rev C",128.61
SCI467225,"0051-81348, Rev 02",51.25
SCI465486,"0021-79526, Rev AB",170.52
SCI468190,"0021-79526, Rev AB",170.52
MT-465321,"0022-09339, Rev 02",421.76
SCI467854,"0022-09339, Rev 02",84.35
ASM463440,"0051-27588, Rev 05",63.14
ASM467708,"0051-27588, Rev 05",50.51
ASM462843,"0051-27588, Rev 05",126.27
ASM467709,"0051-27588, Rev 05",50.51
ASM467085,"0051-27588, Rev 05",126.27
ASM467710,"0051-27588, Rev 05",126.27
467623,"119T0762-05, Rev A",219.10
SCI466873,"0022-18515, Rev 01",125.75
SCI467219,"0051-04883, Rev 02",104.77
ASM463490,"0015-77227, Rev AA",124.94
ASM465813,"0015-77227, Rev AA",12.49
ASM464355,"0015-77227, Rev AA",24.99
ASM465814,"0015-77227, Rev AA",12.49
468452,"4598-012-21400, Rev 02",51.72
ASM463424,"0051-27611, Rev 03",62.29
ASM462548,"0051-27611, Rev 03",498.36
